reviewId,content,score
8036e5bd-50b5-4ec9-b2fc-59ae67ac6d1c,Very nice game 👍👍👍,5
85f0363a-82b5-4877-b96a-2896e8c3b9b7,"Last few days no ads, always says connection problems. Any help for this? I've tried many things to fix this but to no avail. Thanks.",4
6434d362-f869-4443-a6af-47b27bc0e0fb,sigma boy I am Sigma,5
d48af578-78aa-4f01-9966-ff8293766cb6,"I love this game and I had so many limited characters from events. Subway Surfers was a staple of my childhood and I literally had so many keys and coins. The problem is that my phone factory reset and I thought my game data automatically synced with my google play account but it didn't, so I lost everything. All my characters, almost 1000 keys, and almost 950,000 coins gone in the blink of an eye, so that sucks for me.",5
175c0803-b308-4c8d-b288-7d423d289bad,it's a fun game but once you keep playing it this game kinda gets boring,2
6a6a7f84-c4a2-415a-9251-b5b8ef682a12,Good Game! Next time I'll Add this to my gaming in My yt Channel! Thanks For The update,5
9d0ffd69-9aaa-4383-8cff-8849997d096a,it's fun I guess but it's super laggy which is annoying then i die to quick from the officer😑,2
b8f3587d-4d36-4704-8a59-e456e0ebac98,stress relievers,5
183e9def-ec60-4240-8f64-d6d58f0b2e95,bad loser game ugh,1
c818fe36-9c75-4fd9-9b92-0d9d8b224af7,Lovely,5
e2344c90-802f-40d1-a141-e1ae2692fd20,This is an good game the graphics r great and there's not a lot of adds really fun characters but it does get a little boring after time,4
1e0c1a1a-610d-4c9c-a701-f21532a65eeb,bro actually this game made me practice more in my studiying so id give this an 11 out of 10 and its fun in my first day i got a score of 1m this 8s also the first game i like i agree with liana about it bieng offline,5
0c3cd076-7550-4b59-94ae-aa6664e14801,this game is super fun it's super time-consuming and very fun the only think I would recommend 👌 is making the money bags more so we can buy more things that literally it such a good game subway sufers thank you for reading this download it ASAP tight now,5
0357e562-3fab-4924-a012-309002f57e6b,it is very enjoyable and also very lovely and fantastic game ever,5
328ffef2-85a5-411e-ab17-b9cc1bb7dcba,very amazing 🤩 game love it,4
6f27ef53-6037-45f7-9019-428dfc34ca89,good game,5
af0f063e-291e-47b4-94ed-422b42783e92,OMD is that Monkey D Luffy in the trailer😂,5
c43dc762-f614-4ebf-aff7-18d805a86f08,I am the goat,5
142ee317-3639-425c-b00d-62631fb0c9ad,nice gamr,5
98b933f3-a24b-4f4d-9283-9a6727000f36,the best game ever 😎,5
d29a10ea-3ac8-4751-bbb1-8c285285a605,"new update sucks, time to retire this game.",1
689bb2c4-5e63-4639-bd92-31ff522a7b24,very good plz free skin,5
f058493c-e476-4226-8cbe-4b31114c2626,very smooth and awesome game.,4
699d8339-e4c7-4b46-99ca-fc432416cf9e,Amazing. 🥰😍❤,5
ebda7d0f-a350-4f86-bbeb-c0caf5d13056,it's fun and addicting,5
6416362c-b2aa-4837-bf52-987929824f04,꧁THE BEST GAME EVER꧂ ♡i love the anime Event♡,5
0a5ca0c9-6d01-48cc-ab1d-8300968864a8,"No one, and I mean no one can make me hate this game. I love it so much",5
5625f346-13a6-4729-b683-64ae233dbcd3,I love it,5
0870b9cb-8446-454d-b65b-b9e3f7211b67,like it 😊 nice game,3
ee977f23-cb6f-4564-a533-e8684efc9e01,hell nah I deleted 2 APES BRL,1
8cb25361-c732-4456-9b8f-be1d3d6344d5,Great game rewards are great to also impressed me for and offline game definitely recommend downloading,5
43bd59fb-3478-4ef6-95bc-3e95186b8373,Love the app,5
4a153467-5e9d-4f48-af93-acfe9f921edf,"I had this game since I was young, 10/10",5
8b88b4fd-4f5b-4337-b0f6-4150f0639d1e,very funny,5
73c9f2f5-8948-42d0-b525-345d590f6b74,superb,5
cd68affb-aa19-4a17-a66d-0b9a63f31098,i have a problem to buy players in some players there is showing view or buy if I click them it doesn't buy please fix this issue otherwise I like the game,3
82a508ee-4e40-426e-9ce5-cc89651a6000,"This game is amazing, its speed should be increased a bit, I hope the speed will be increased, thank you",5
622f6723-8bc5-434b-a740-cd08ee7a50df,just best,5
d1c9efb2-64b4-4f3e-a3b6-d473517ca444,best ♥♥,5
45587811-35e5-44b3-80f2-b91820aabc9e,👌👌,5
c1228517-07b3-4237-96f9-d8affe1a3213,never ends multiple skins surf boards great game brilliant,5
6984b61d-aa59-444d-83c0-25f04b6d37c7,very nice game,5
74c85d63-542e-4642-b1bc-4f02c916a5e2,too much ads,1
f8401dd7-4f0e-4b9d-ba52-028912f85455,सबवे सर्फर्स बहुत अच्छे गेम है,5
e944b770-1daa-4055-833b-f3ef0c5e30e1,It is 🤣,5
1d493e73-52d8-4f10-8671-50f64bae0592,i love this game,5
8e76c03e-3324-48b7-b5d5-5abed16023e7,best game ever you are best i love you 💝,5
3afabd98-3ad2-4678-824b-9d5c7e5eaae4,worst game very buggy in my samsung s20 ultra. Just joking the devloper is very efficient and fast.,5
6f181d47-5f76-4d34-a26c-a6f75581200e,very nice then all other games you won't fell bore when your play the you will get experience while playing it,5
022e41eb-6d48-4ff4-afa8-3b4d99f81c6c,This game is very nice because it gives me lesson to anything is not possible in your life,5
c4bea784-7a20-4c33-940f-62ef1822e129,really fun game I wish that you guys will make it so then when you add the friends they can join your running game my true game is really fun speedway surfing bye-bye and I give you the five star review,5
a8120f66-6091-444e-9080-9676e0894559,very nice game 👏🏻🎯,5
1e02aaf2-d31a-466b-89d8-9d2955acfb59,This is one of the best games I've ever played in my whole life 5 stars!,5
45658220-6404-42db-8404-327837511402,it's a relaxing game for anxiety people like me💕,4
d06caffe-af8f-4436-a4bf-6f1b8e87ba1f,nostalgia,5
7aa96341-1015-4a0b-b0c8-eebd291ce7e6,op game,5
5e220ba9-ba2b-41d6-a0b5-75befc741902,this game is so much superb I am returning after 5 years and this game doesn't have been changed in 5 years i used to play this when I am getting ready for school while my dad prepare me i remember how days are that I remember 😌but nothing changed and it's upgraded to much I can see the changes in graphics 🤨 and it's good tho btw game 🎮 s W 🔥🔥 keep it up bros keep it up u will reach succes 😌😌 I am also happy for returning after so many years how much nostalgic how nostalgic is this is.,5
039cb9a6-569a-46a8-9560-5545bfafe093,You should really try it it is such a nice game and the most interesting is it never ends until you try it its really a good game,5
9e244c4b-7f21-4a44-b12f-df4cc1768f64,nice game for unlimited jump,5
9494b53b-2cce-42b6-ae8b-937cb558b39d,very nice game,5
f0c6e9bc-17ea-4bc3-bc93-ce44cb5c06fc,too hard -3,3
0a61ebd9-756e-4587-9ebd-1cb176fbc541,good,5
e02f83b6-536a-4631-b851-2273a1c380b5,it's fun If I'm angry it makes me happy 💀💀😭😭,5
