reviewId,content,score
ef5fd187-0358-410e-b14a-23cc7ee1ae52,good,5
782b3cd6-bc5d-414d-9874-fe3c52346bb8,good,5
b9722b62-63ec-45d7-af19-9f4360353394,cool,5
24c668aa-e2e5-4dc2-9471-b4db4459cb60,very good,5
06509be0-ea12-4ec5-b2aa-a999667453e3,❤,5
7d9aa7f7-30c5-448d-9a42-360d9a41e74d,🤭🤭🤭,4
7b76fc73-1aa4-4342-a16f-1b7d9ac42392,good very good,5
03cffc56-e539-4f8b-8a8b-22a0dd525ad1,good,5
750f5884-4f2e-4dab-9b68-81786ebe008f,goog,5
4bafd834-583e-4596-84d2-8bf068716f22,It s very well,4
77ddeb40-5192-4421-b294-a5639dba4f07,old good option,5
4eb1146d-98a8-4349-983b-8a307ec24577,most thankful,5
2efb8096-1bf9-41f7-bfe6-a3755307cced,unable to install,1
66af823a-76e0-4dfd-94a7-50eb690209af,its better in phone than other devices,5
b5803bf0-bb22-4a43-8c85-4c2c8dbc7efd,👍👍,5
36b7f95b-009e-4f9f-ab1d-48ae5dceac41,good,5
6c0d65ce-eb68-456f-9aa7-a9a146c38482,Very useful,5
395c9ca3-cb8e-46fd-b1f7-3c049281ddeb,great,5
1419f2ed-88fe-4ad0-9594-62640cf6dd51,good app fr,5
638a9c06-f7e5-49c1-b96b-d86a994cfc6b,nice for mobile and computer. easy to use 👍,5
ff95f20c-85c0-47b4-bba9-5d9d6aaeabcc,"can't display, poor service",1
a0ff43af-de3f-4e7c-be44-de2911fa8328,super,5
38a471e9-a8d8-4555-a65b-5d00bd589b19,thankss it's very important,5
ff94e356-df4d-4724-80aa-a9e94d84f7bd,excellent,4
843518d4-ebc1-40af-9beb-c577db0b116f,its good experience,4
cc0d66d5-6c1f-408a-bea7-cfd2077a000e,good,4
7dacef3d-2f0d-40e1-8600-9f7df49c5806,Doesn't open the file most of the time and just freezes,2
8b4ecaf0-bf06-4bb7-9db7-183d2cb03e6a,nicee one,5
c9350192-8605-4c85-86d5-ca46f8493af5,This app is just easy and good to use,3
f67611cb-655f-4b5c-85e8-1a055be8c74e,good,5
f2ae58d4-0e22-4cf6-99ec-2853c1ac1eda,good,5
6a8085c4-62cb-499f-a583-2db0aeed07a2,Good,5
c17963f0-fb6f-4627-ab01-272a4aa42f4f,nice,5
53fa2dad-b108-4d3c-8a41-0d5083107e1e,why this app does wont compatible in my device!? its not working why!,1
2ef5e338-96ee-4987-bd13-7b6fe82f6972,Classic one,3
019f3d3d-fd06-48ae-a2cc-63a0e084164c,Awesome,5
c7889e53-d28b-4892-b028-0b01a8529bcb,doesn't work on mobile.... shows...too many requests,4
c75a95e5-fbc0-46d8-907b-40bda99a982e,does not work on my device,1
e602592b-8656-4e34-99c9-af48d8c41072,Very helpful 🙂,5
5ec7bb74-0c3a-4324-9ea7-76e612975273,bherry bherry good,5
66ccfb73-dc1c-456a-a46c-314d49702435,best,5
b51afa9a-0a7f-4f90-a111-bd07811d1a9e,good,5
502eba95-9c1f-4395-84dc-85d88f1ac635,👍 good,5
c711ea71-b380-4aa8-a8e1-4494257670f8,"Convenient way to make small changes to my presentations. A bit cumbersome to try to use it to make an entirely new one, especially if trying to insert pictures or small embellishments.",3
c3ba605e-9575-496d-9b93-079402a763cf,having trouble from loading page even with wifi on.... bruh pls fix and be more professional. tqvm,3
2e09107e-8cc4-4379-8371-7f44f58d709b,good,5
bcfbf481-6eb3-472a-9196-2c8ceea8c6bc,Notes should be seen,4
7ef36867-e0b6-4e81-8e59-13e3ac1f8f25,excellent,5
8ea1102a-a321-403e-8d9c-6de219e97c31,go um bn,5
