reviewId,content,score
2fc43f7d-1154-4831-88d3-41a33aa6b675,nice app,5
10bd79bb-8668-410c-9dc6-b256b5765ecd,good,5
a1abb789-36c5-489e-bf99-090717db05fe,i foud it as a best app for sharing the data,5
d97d9396-fb82-466e-82c2-1b55ecfc8841,I like this apps check know everyone,5
20a3fdca-e79d-456a-abb3-4dfe94c53c1f,very nice i satisfied,5
e467986f-5777-4600-be60-fa91a200144c,"it lags sometimes , too many ads",1
316de32c-bbd4-42ad-98b9-dd65116e24be,very good,5
6e9a2ed1-d8bd-4ad0-a4b2-8bcfb5ccbf04,good app,5
7523f77d-f609-46cb-a480-47d62dc42bc3,good,5
6751939a-9a91-4808-9dfc-972862aaa95c,vary first...so very good apps,5
ce45a9c0-7fa3-436c-8660-63a6c29d9cf1,good,5
7611820c-6046-4885-b538-e9fc8a1dc4af,great apps,5
5cda735d-9a21-4bb2-a64f-67ff596e797d,Bad,1
02cdcec7-b403-4d17-a30d-5867409ec4ab,Okay,5
0203017a-682c-44da-bead-145a7185a4d5,very helpful ☺️ saves data,5
e973d980-abcb-4ee9-a1e0-5a592393a34f,perfect 👍,5
4ddb1e3c-7056-4ae8-a6d5-41cc60e9ce47,this is an amazing app for transfering data but this takes time too much okay this is fine.,5
4442ad92-2f90-400b-a6e9-fe2f16e80b22,5 star shareit safebox,5
2b1939ca-fac3-444c-a382-e540992e1c87,great 👌,2
d61d119a-abb2-4af0-9dd3-8075f1c3ee4b,Very much happy with the app....no problem so far would recommend it to anybody,5
2228c5c4-5493-406d-a078-5064e99aed59,খুব উপকারী একটা এপ দেওয়ার জন্য ধন্যবাদ,5
eb5293e5-a20c-4299-aff1-c9e2f22bb9eb,doesn't want to install,1
111969e0-52bb-4aee-aa24-a15b36889313,excellent,5
512f522b-f6fc-4f30-ae41-9f4b518eb992,A very nice app,5
7361669c-02ae-4e29-84ba-5931156e1717,Fast ttansfer,5
f427a7e8-def7-497b-9d5b-353f5a4d1cdf,very nice this application,5
663fa67a-b8f5-4eba-94dc-b0e42c2a9b6f,good,5
b9ba021e-da29-42fb-bbee-0ea9e34ad314,"full of viruses, my phone got hacked, but good in transferring data",2
19bf4b35-90f7-4b48-bdca-a759fecfea21,good 👍,5
207022b2-d70b-4145-b5f5-ae0fd0a1fd24,dont download this app later it would give u a massive virus☠️,1
fcff3164-58c2-4024-ae10-c9315e10c855,good,5
84ea8bed-85ff-4baf-a00b-58d9a848d70f,very good,5
15b8a0f5-33f9-4fb1-8107-28c8cfa14990,I even got Minecraft from my Brother on this app,5
54088610-1bf1-44fe-80df-34acca9750e0,تبلیغات مزاحم دارد.,1
67389878-869c-4a51-bc23-36c8ccdd3392,nice,5
a0df774a-aee9-42d8-a7a6-2b7c04fb72cc,lol bas,3
7c3b022c-1083-4a92-8179-62809eeacfb3,good,5
4a1ae314-d5ed-40bf-a374-07554046bb84,good,5
2a24b244-c74d-4d5e-89ae-69a086c30d33,Good app with no charge,4
5481e153-77cc-4fba-8446-e3062867f0ba,Good App,5
b5455b89-c853-4285-82e9-88a192d21ba8,gr8 love this app,2
47d84d44-54d0-4e5f-bb53-1553b1e111c4,very nice app transfer to easy..,5
e850dbc7-5169-4965-8d84-cbbeec506a98,its good to use this,5
ec8a8f40-df52-4543-8942-1f9c5c300399,Good,5
b4d8c3f4-1aa2-4751-b0a8-4d99ed9c6333,Good,5
bfabec4f-0c6d-4682-b744-578ce0d1d027,good 👍 👍,5
7b28b14e-da02-4d15-bffd-031e804a630d,good,5
71971691-791b-4440-a967-e319b674e9c7,very helpfully,5
761ee32d-3d47-4d01-992d-38ed61fa4cd3,okay 😀😀😀💝💝💯,4
802b2b08-c6b3-4b74-b891-3171e1c0ce76,This app is really incredible,5
30b51de5-33ca-464b-acf5-79870a7fa10e,sorry your app is not really nice,1
0b2494c6-dd8c-4a09-8f4a-96b9180e3dcc,aqesome,5
f1d22675-cbcb-4653-964d-b1c50199ca85,veryÿyyyyyyyyyyyÿ goooooooooooood,5
a63f059f-d757-464b-a4ba-28b6b1f65341,good 👍🏻 app,5
e137d6a9-3aa8-42f8-b13c-9373173dee87,fast and reliable,5
e2f8c41d-3469-491b-97a6-ff9eaef44bb8,nice,5
b492bf3a-8930-46d1-bbc5-e6048e14fcb5,Good but ...... No good,4
0f17783c-3e61-46c8-b661-b9f52aaa3235,good,5
bd60a2b9-51c1-4750-9a1d-3431aecf97ed,good,5
a660e7be-c151-42f1-b1cf-36287e11c226,Best,5
17385bbd-a4e1-4a4f-a4c5-10baab3a8781,exillent,5
8a75533f-4729-403f-b777-b3b0c5879d6b,good,5
36e5fca9-9228-4ad6-9935-72c806823f57,fantastic,5
55cdfd90-8068-4e2d-aa78-67e486a31391,safe and secure shareit,5
8c04393d-c3ac-411c-afe5-39d0b5b56ebb,Good,5
71030d85-c8e5-4863-85cf-68c37e6b2e40,5 star kasi option lang naman ako,5
4c22883b-f45c-44e7-9834-2ddcb005a1b6,good,5
908b026a-b1c9-4fbf-9b37-63988b0d1be9,"excellent app to share files instantly from one mobile to another, no matter of its size... kudos to app developers' team... 🙏❤️👍❤️",5
5be7ae93-8fb8-4caf-b121-da9a5b193c5a,nice,5
30b778ef-6d79-4ed2-b93b-fb4021d0a42d,this the coolest i ever seen,5
36ec179f-7793-450a-80d8-29ec826765b2,amazing,5
729eae4e-2c46-4f51-acc1-cd5144c10989,ok om,5
36ab6a3a-3101-40de-b268-14664ccf8ae0,Fantastic,5
4cc1f450-57e1-4962-a830-9fa153f4aeac,best app,5
63f29c2d-5a06-4612-a556-8888bca1299a,Excellent. Did the job then cleaned my phone of unnecessary files. Great little app!,5
800a917b-12b1-44fa-9759-c1cfdb994507,moni tize account,5
a3715e9c-ceef-47a6-9838-e26ee77d60ba,I'm watching all videos,5
8994031a-77a2-41f0-9fa8-f43bd5c902f0,it did not work,1
0a3fbd3d-0e69-432e-8e4b-73e0c857d5f9,.nice,4
58f8d277-c810-467d-8ea9-b75dd15d04a2,transfer very fast,5
0ff9ec95-5d2b-4459-9c5f-a75eb5c533e1,ok,5
ab21fb5b-a329-4e54-a0d3-e58fa7ff47f5,👍,5
b8da50b1-706f-4628-9cb1-a7a31fdecdf2,best,5
996c00d9-9ca5-4113-8a71-202fe6e07900,best app ever,5
77861c59-db0b-48f6-bf98-3ae6c809d73c,it's the best I did a receive songs 50 in just two minutes,5
a9e29010-401a-42c5-b547-f94e0831a00c,good,5
62357154-18f7-40f1-8f05-685a5620e313,"awesome app, fast transfer of data and easy to use",5
c2c11baa-982e-4343-b681-62cf8d254e52,this did help me a lot,5
d74f5306-d1d7-416e-b5dc-d9902e53a612,Excellent,5
633dfd88-bcde-4914-b431-5f81c53ea41f,Easy and Electronic,5
f99ee496-695a-4510-b5f3-7102595f0716,it is a good improved app becoz it has a safe box which u can hide ur pics or videos and if u delete the app then install it u can still find ur hidden pics or video that's why l rate It 5 🌟,5
b6652bf5-e252-4ab4-840c-91b7750ac1dc,perfect 😃,5
75a903af-1a21-4099-a1c8-45de6b3c66f5,Nice,5
f73fdc1c-8375-4dd0-8ef3-67b1a1cc18ed,Good,5
cd6e9634-b6e2-4533-ac88-4cb037661401,super,5
4aaae607-f229-4861-8ea6-60bb53321e21,very nice this apps,5
7d884f0d-3a74-4cf7-a05c-0f3ccf64c907,very good,5
631279a5-8bac-4bc0-ab89-e18602c8b6f0,good 👍,5
3d586179-97e2-47aa-9900-9f3820830fdc,Best App of wold,5
de7afe03-6c40-4c0c-b5f1-28b5210e7d3d,Great,4
453fbe98-5f49-4476-839f-cbc403b386d3,Very good app,5
d0b2186c-f9ad-4d71-9f2e-503f6fb24e43,nice app,4
8c818aa4-c0ad-40bd-a6f0-4a1a36da3e31,very good app,5
c0f4a39a-121f-468f-8b9b-8ebf9cd7e592,its good,5
d9a2c59a-1bf2-4335-a82c-52f2aaf5f767,Astig,1
23694d50-c169-4dbc-b668-98b114735733,gooD,5
e3035d14-97e4-4ac9-99ef-fcf438b45bc1,nice,2
e36f666d-d311-45a6-a595-0f9e2d68e495,the app is awesome ande easy to use 🤩🤩💪,5
aa0a4368-b8e3-4b4b-b13a-44a05600049a,good,2
f6021688-2a06-4b07-9af2-7d46a711faee,good item 👍 solid 🪨,5
